"code","name","day","unitNetWorth","dayOfGrowth","recent1Week","recent3Month","recent6Month","recent1Year","recent2Year","recent3Year","fromThisYear","fromBuild","serviceCharge"
"165519","信诚中证800医药指数分级",,"1.3480","-0.30","5.89","4.20","18.20","58.84","95.51","59.31","55.07","149.16",""
"165515","信诚沪深300指数分级",,"1.1640","-0.34","2.24","6.64","29.86","30.87","67.60","36.63","29.02","109.19",""
"165511","信诚中证500指数分级",,"1.4650","-0.27","1.31","-0.20","17.58","32.46","67.30","21.80","31.52","88.52",""
"165312","建信央视50",,"1.2354","-0.49","2.53","7.83","26.88","31.49","76.33","41.71","29.78","199.52",""
"165310","建信沪深300指数增强(LOF)A",,"1.3451","-0.48","1.80","2.94","28.64","35.66","77.44","43.73","33.88","164.52",""
"165309","建信沪深300指数(LOF)",,"1.7136","-0.28","2.07","5.26","31.10","32.05","70.85","40.32","30.18","71.36",""
"164908","交银中证环境治理(LOF)",,"0.5030","-0.98","-0.40","-10.18","-1.18","-0.98","-2.90","-44.17","-1.37","-49.70",""
"164907","交银中证互联网金融指数分级",,"0.9550","1.38","-0.10","-6.28","15.48","11.27","36.45","4.09","10.39","-32.34",""
"164906","交银中证海外中国互联网指数",,"1.9890","1.32","0.76","8.63","16.73","47.01","82.48","45.18","47.01","98.90",""
"164905","交银新能源指数(LOF)",,"1.0709","1.74","6.09","19.05","47.03","67.26","87.66","33.50","61.70","12.47",""
"164825","工银中证京津冀协同发展指数C",,"1.0909","0.39","1.38","-3.31","11.83","11.48","15.75","","8.76","9.25",""
"164818","工银中证传媒指数(LOF)A",,"0.9790","0.19","-0.67","-10.33","-5.21","1.74","25.21","-15.37","1.61","-71.59",""
"164811","工银中证京津冀协同发展指数A",,"1.0928","0.38","1.38","-3.25","11.96","11.48","15.59","4.46","9.02","65.46",""
"164809","工银中证500ETF联接A",,"1.1304","-0.25","1.22","-2.56","10.38","20.15","46.94","7.77","19.47","52.66",""
"164705","汇添富恒生指数A",,"1.0598","-0.70","-0.24","0.65","-2.23","-11.82","-2.57","-9.09","-12.39","21.17",""
"164508","国富中证100指数增强(LOF)",,"1.4450","-0.55","2.26","7.51","28.44","29.17","76.88","49.20","27.17","65.43",""
"164402","前海开源中航军工",,"0.9460","0.32","1.61","4.99","38.43","39.35","70.47","23.99","42.10","-2.34",""
"164401","前海开源中证健康产业指数",,"1.0538","-0.87","2.01","3.21","20.30","71.41","139.13","80.19","68.50","91.60",""
"164304","新华中证环保产业指数",,"1.0470","1.45","6.51","10.35","34.88","44.34","60.04","1.87","41.68","20.18",""
"163821","中银沪深300等权重指数",,"2.0320","-0.25","1.30","2.68","28.36","38.04","79.51","37.02","35.56","103.20",""
"163808","中银中证100指数增强",,"2.1130","-0.47","2.42","8.53","33.82","33.90","80.91","55.83","32.15","113.41",""
"163407","兴全沪深300指数(LOF)A",,"2.6234","-0.63","2.07","2.41","23.73","25.10","66.70","45.06","23.38","162.34",""
"163209","诺安创业板指数增强(LOF)A",,"1.7292","0.24","5.48","15.81","32.01","62.15","78.98","6.52","60.39","36.29",""
"163118","申万菱信申万医药生物分级",,"1.0428","-0.58","5.13","6.01","21.61","64.22","117.46","71.79","61.49","69.50",""
"163116","申万中证申万电子行业投资指数(LOF)A",,"0.9226","-0.62","-0.70","-1.33","14.33","31.25","119.08","35.55","35.48","7.58",""
"163115","申万菱信中证军工指数分级",,"1.0568","-0.02","0.71","1.89","36.42","45.48","72.63","27.87","46.76","50.30",""
"163114","申万菱信中证环保产业指数(LOF)A",,"1.1029","1.45","6.60","10.15","39.27","52.66","79.29","17.47","49.56","60.92",""
"163113","申万菱信申万证券分级",,"1.0235","-0.97","0.56","-5.61","21.20","12.03","46.20","13.17","7.67","55.34",""
"163111","申万菱信中小板指数(LOF)A",,"1.4403","0.15","1.57","3.63","20.82","40.26","85.89","26.58","38.66","95.45",""
"163109","申万菱信深证成指分级",,"0.7205","-0.24","2.05","4.30","19.37","32.48","78.20","25.79","30.92","0.51",""
"162907","泰信中证锐联基本面400指数(LOF)",,"1.1461","0.28","1.60","-0.43","15.19","19.79","39.34","2.77","17.75","74.47",""
"162719","广发道琼斯石油指数人民币A",,"0.7777","-0.52","-4.49","18.84","-0.99","-16.17","-15.06","-20.24","-18.20","-22.23",""
"162714","广发深证100指数(LOF)A",,"1.6824","-0.01","2.60","8.42","26.76","38.65","103.64","47.31","36.31","109.57",""
"162711","广发中证500ETF联接A",,"1.3869","-0.26","1.34","-2.35","10.58","21.39","45.74","5.32","20.69","38.69",""
"162510","国联安双力中小板综指",,"1.0780","-0.19","0.75","-2.00","10.79","21.53","49.31","2.08","20.72","95.16",""
"162509","国联安中证100指数(LOF)",,"0.9900","-0.50","2.38","8.04","34.45","36.20","79.57","51.24","34.33","125.78",""
"162416","华宝港股通恒生香港35",,"0.9728","-0.34","0.00","6.58","4.66","-5.61","1.52","","-5.99","-2.72",""
"162415","华宝标普美国消费人民币A",,"1.9540","1.09","2.30","6.14","14.00","18.07","48.03","56.07","17.08","95.40",""
"162413","华宝中证1000指数",,"0.9809","-0.36","1.07","-6.18","6.40","19.55","46.49","-3.65","19.37","-58.96",""
"162412","华宝中证医疗指数分级",,"1.2518","-1.08","3.77","10.05","21.21","70.65","150.31","131.23","72.03","-20.31",""
"162411","华宝标普油气上游股票人民币A",,"0.2980","0.10","-5.07","22.13","-0.23","-26.05","-39.18","-46.98","-28.37","-70.20",""
"162307","海富通中证100指数(LOF)A",,"1.5560","-0.51","2.44","8.66","33.91","35.16","86.82","60.57","33.23","106.81",""
"162216","泰达中证500指数增强(LOF)",,"1.3222","-0.44","1.44","-0.88","18.55","31.82","76.18","33.88","31.55","212.93",""
"162213","泰达宏利沪深300指数增强A",,"2.2236","-0.36","2.68","6.50","30.80","35.52","87.17","51.53","33.91","217.14",""
"161907","万家中证红利指数(LOF)",,"1.9089","0.45","-0.69","1.91","16.89","13.98","32.72","13.76","12.10","90.89",""
"161831","银华恒生国企指数分级",,"0.9033","-0.69","0.27","2.28","-0.35","-7.19","2.30","-2.78","-8.05","8.42",""
"161816","银华中证等权重90指数(LOF)",,"1.0154","-0.12","1.93","7.12","33.01","39.23","82.45","39.34","36.86","44.34",""
"161812","银华深证100指数分级",,"1.4560","0.07","2.97","8.33","27.61","41.74","103.29","44.93","39.35","94.57",""
"161811","银华沪深300指数(LOF)",,"1.0215","-0.04","2.62","7.18","30.16","34.89","81.79","44.94","32.88","64.68",""
"161726","招商国证生物医药指数分级",,"0.9212","0.32","6.02","0.89","7.60","69.86","154.07","105.19","67.16","46.89",""
"161725","招商中证白酒指数分级",,"1.3249","0.25","7.24","33.75","80.36","103.50","255.07","185.23","98.13","403.33",""
"161724","招商中证煤炭等权指数分级",,"1.0432","6.68","1.76","17.30","38.17","27.37","36.45","-1.56","24.33","-21.10",""
"161723","招商中证银行指数分级",,"1.1421","-1.21","-0.21","4.01","16.81","3.44","30.77","21.61","3.41","29.86",""
"161721","招商沪深300地产等权重分级",,"0.8720","-0.62","-0.53","-10.54","6.55","-2.66","34.42","13.79","-5.76","41.20",""
"161720","招商中证全指证券公司指数分级",,"1.2271","-1.04","0.57","-4.21","23.64","17.07","53.53","18.42","12.73","-27.61",""
"161718","招商沪深300高贝塔",,"1.1890","-0.39","1.00","1.69","20.08","20.99","68.00","16.54","18.59","34.73",""
"161715","招商大宗商品(LOF)",,"1.1184","1.23","2.95","7.71","28.64","28.61","49.10","0.76","22.96","30.18",""
"161714","招商标普金砖四国指数",,"1.1550","1.05","2.39","9.38","12.24","3.03","20.94","13.91","1.67","15.50",""
"161631","融通人工智能指数(LOF)A",,"1.4521","-0.45","-0.23","-4.61","4.60","22.60","93.90","37.55","26.13","45.21",""
"161629","融通中证精准医疗主题指数(LOF)",,"1.2897","-0.42","4.30","2.93","37.35","33.37","82.00","39.87","28.46","-7.39",""
"161628","融通中证云计算与大数据主题指数(LOF)",,"1.2193","-0.87","0.03","5.29","38.87","47.26","76.34","28.95","48.51","-9.60",""
"161613","融通创业板指数A",,"1.3380","-0.07","3.40","7.82","23.55","54.33","113.06","61.40","53.97","220.90",""
"161612","融通深证成份指数A",,"1.2620","-0.32","2.02","5.61","23.97","39.29","94.75","39.60","37.77","27.78",""
"161607","融通巨潮100指数A(LOF)",,"1.5450","-0.45","2.73","8.65","35.05","37.11","84.34","53.71","35.41","537.95",""
"161604","融通深证100指数A",,"1.8060","-0.06","2.67","8.80","27.81","42.09","106.21","45.52","39.68","547.63",""
"161227","国投瑞银深证100指数",,"1.5540","0.00","2.64","9.28","29.18","43.49","108.31","49.14","41.14","56.44",""
"161217","国投瑞银中证资源指数",,"0.8710","2.35","4.81","15.67","38.47","34.41","50.17","16.91","27.34","-12.90",""
"161213","国投瑞银中证消费服务指数",,"2.5150","-0.36","3.20","7.48","26.13","45.88","103.97","57.58","44.21","151.50",""
"161211","国投沪深300金融地产联接",,"2.0152","-1.11","0.53","1.54","22.30","13.29","45.73","29.95","12.02","101.52",""
"161130","易方达纳斯达克100人民币",,"1.9688","0.63","2.48","10.23","16.84","34.39","78.37","83.49","32.56","96.86",""
"161128","易标普信息科技人民币",,"2.3412","0.72","2.96","8.68","14.67","29.46","85.25","89.97","27.41","134.12",""
"161127","易标普生物科技人民币",,"1.9581","1.51","2.59","20.98","25.74","35.71","72.61","63.00","37.98","95.81",""
"161126","易方达标普医疗保健人民币",,"1.5341","1.15","1.36","5.07","6.84","8.07","30.57","35.22","7.41","53.41",""
"161125","易方达标普500指数人民币",,"1.5201","0.55","1.27","6.69","9.50","7.22","35.57","36.56","6.34","52.01",""
"161124","易方达香港小型股指数A",,"1.2320","0.74","3.68","3.06","6.16","9.38","20.83","16.12","8.25","23.20",""
