"编号","名称","日期","净值","名称","recent1Week","recent3Month","recent6Month","recent1Year","recent2Year","recent3Year","fromThisYear","fromBuild","serviceCharge"
"007393","上银未来生活灵活配置混合","2020-12-04","1.2979","0.03","0.53","6.11","19.45","27.28","","","21.87","29.79",""
"007387","融通通慧混合C","2020-12-04","1.4815","0.25","0.71","0.89","12.21","22.96","","","19.50","27.78",""
"007382","国融融信消费严选混合C","2020-12-04","1.5001","0.33","1.04","4.13","31.96","51.60","","","44.62","56.28",""
"007381","国融融信消费严选混合A","2020-12-04","1.5082","0.33","1.05","4.18","32.09","51.92","","","44.90","57.10",""
"007369","浙商沪港深精选混合C","2020-12-04","1.5400","0.64","-0.23","9.29","29.19","41.36","","","34.64","54.00",""
"007368","浙商沪港深精选混合A","2020-12-04","1.5533","0.63","-0.22","9.44","29.53","42.07","","","35.27","55.33",""
"007356","汇添富科技创新混合C","2020-12-04","1.8928","0.30","1.20","4.23","36.09","64.73","","","54.16","89.28",""
"007355","汇添富科技创新混合A","2020-12-04","1.9177","0.31","1.21","4.44","36.65","66.06","","","55.30","91.77",""
"007353","工银科技创新3年封闭混合","2020-12-04","1.9671","","3.18","4.28","38.96","69.94","","","57.39","96.71",""
"007349","华夏科技创新混合A","2020-12-04","2.1063","1.51","2.27","1.75","28.69","74.70","","","58.83","110.63",""
"007345","富国科技创新灵活配置混合","2020-12-04","2.2395","1.33","2.09","11.33","54.77","102.08","","","83.36","123.95",""
"007343","嘉实科技创新混合","2020-12-04","2.1204","0.81","0.73","6.72","45.05","84.14","","","70.45","112.04",""
"007340","南方科技创新混合A","2020-12-04","2.3730","0.01","1.69","3.34","29.64","79.20","","","62.12","137.30",""
"007318","中银民丰回报混合","2020-12-04","1.1317","0.09","0.61","1.67","8.11","12.63","","","11.20","13.17",""
"007310","银华尊尚稳健养老混合(FOF)","2020-12-02","1.1876","0.00","0.96","0.30","10.48","17.61","","","15.47","18.75",""
"007308","华宝消费升级混合","2020-12-04","1.7149","1.50","2.55","6.17","38.58","61.14","","","54.55","71.49",""
"007307","华泰柏瑞基本面智选C","2020-12-04","1.9647","1.40","1.48","4.87","25.65","64.96","","","58.26","96.47",""
"007306","华泰柏瑞基本面智选A","2020-12-04","1.9803","1.40","1.49","4.94","25.81","65.01","","","58.64","98.03",""
"007305","国联安新科技混合","2020-12-04","1.7272","0.82","3.33","7.36","41.60","69.33","","","63.31","72.72",""
"007298","大成养老2040(FOF)C","2020-12-02","1.3170","-0.05","1.30","-1.01","12.80","22.88","","","17.52","31.70",""
"007297","大成养老2040(FOF)A","2020-12-02","1.3245","-0.05","1.30","-0.91","13.02","23.36","","","17.94","32.45",""
"007293","长信利信混合C","2020-12-04","1.3170","0.46","0.77","1.78","15.43","21.94","","","19.95","27.62",""
"007291","汇丰晋信港股通双核策略混合","2020-12-04","1.4244","0.66","0.37","9.81","22.91","30.73","","","20.38","42.44",""
"007281","嘉合消费升级混合","2020-12-04","1.4549","0.94","1.86","4.43","28.52","48.75","","","43.17","52.53",""
"007277","恒生前海消费升级混合","2020-12-04","1.2510","1.16","1.15","5.07","33.64","","","","","25.10",""
"007274","景顺长城养老混合(FOF)","2020-12-02","1.2734","-0.02","1.72","1.59","20.74","27.35","","","26.43","27.34",""
"007272","景顺稳健养老目标三年混合(FOF)","2020-12-02","1.1673","0.03","1.20","1.11","11.90","17.16","","","15.30","16.74",""
"007267","嘉实新添益定期混合C","2020-12-04","1.1360","0.19","0.19","5.17","8.08","11.23","","","8.87","13.60",""
"007266","嘉实新添益定期混合A","2020-12-04","1.1451","0.19","0.21","5.33","8.41","11.91","","","9.48","14.51",""
"007261","融通消费升级混合","2020-12-04","1.7240","0.65","3.83","0.16","28.82","72.04","","","58.65","77.58",""
"007258","凯石沣混合C","2020-12-04","1.2660","1.83","5.03","1.88","14.84","28.45","","","24.96","26.60",""
"007257","凯石沣混合A","2020-12-04","1.2784","1.82","5.04","2.08","15.30","29.47","","","25.89","27.84",""
"007255","华宝稳健养老(FOF)","2020-12-02","1.2077","0.07","1.58","3.05","13.93","18.88","","","16.35","20.76",""
"007254","广发均衡价值混合","2020-12-04","1.7814","0.84","2.00","5.42","35.76","62.77","","","49.46","78.12",""
"007251","广发睿享稳健增利混合","2020-12-04","1.0964","0.02","0.35","0.08","5.64","9.12","","","8.52","9.64",""
"007250","广发养老2050混合(FOF)","2020-12-02","1.2791","0.01","1.68","0.49","20.49","26.06","","","21.06","27.91",""
"007249","广发均衡养老三年持有混合(FOF)","2020-12-02","1.2234","0.07","1.36","0.47","16.48","22.65","","","19.96","22.34",""
"007247","易方达汇智稳健养老混合(FOF)","2020-12-02","1.0920","-0.01","0.62","1.30","6.30","9.09","","","8.59","9.20",""
"007244","安信核心竞争力混合C","2020-12-04","1.6689","0.58","0.89","9.64","37.90","53.11","","","44.02","66.89",""
"007243","安信核心竞争力混合A","2020-12-04","1.6752","0.58","0.90","9.71","38.08","53.50","","","44.36","67.52",""
"007242","中欧预见养老2050五年持有(FOF)C","2020-12-02","1.4443","-0.23","1.74","1.55","18.99","34.14","","","27.77","44.43",""
"007241","中欧预见养老2050五年持有(FOF)A","2020-12-02","1.4430","-0.23","1.75","1.63","19.17","34.53","","","28.12","44.30",""
"007239","平安养老2035(FOF)C","2020-12-02","1.3267","0.02","1.35","0.02","14.21","27.90","","","22.74","32.67",""
"007238","平安养老2035(FOF)A","2020-12-02","1.3315","0.02","1.35","0.08","14.36","28.21","","","23.01","33.15",""
"007232","万家平衡养老目标三年(FOF)","2020-12-02","1.2597","-0.01","1.19","1.04","13.68","21.31","","","16.63","25.97",""
"007231","国泰民安养老2040(FOF)","2020-12-02","1.2440","-0.04","1.34","0.79","13.18","21.34","","","17.26","24.40",""
"007221","上投摩根锦程养老三年(FOF)","2020-12-02","1.2483","-0.07","0.95","1.35","15.41","24.99","","","20.24","24.83",""
"007217","浙商智能行业优选混合C","2020-12-04","1.6220","0.12","1.62","12.12","42.11","61.88","","","49.22","62.74",""
"007207","华夏常阳三年定开混合","2020-12-04","1.4876","","1.17","6.45","33.66","49.24","","","47.43","48.76",""
"007203","银河新动能混合","2020-12-04","1.7554","1.28","0.98","0.58","37.07","76.09","","","75.52","75.54",""
"007202","天弘优质成长企业","2020-12-04","1.6832","0.19","1.32","17.08","57.71","63.51","","","55.31","68.32",""
"007193","恒越核心精选混合C","2020-12-04","1.8192","1.86","1.82","4.95","51.20","74.29","","","64.50","62.21",""
"007192","恒越研究精选混合C","2020-12-04","1.8121","1.89","1.99","6.22","52.16","69.94","","","59.75","58.07",""
"007177","浙商智能行业优选混合A","2020-12-04","1.6312","0.12","1.63","12.26","42.45","62.70","","","49.90","63.71",""
"007164","浦银安盛环保新能源C","2020-12-04","1.6075","0.74","0.19","12.22","41.56","58.41","","","46.63","60.75",""
"007163","浦银安盛环保新能源A","2020-12-04","1.6209","0.74","0.19","12.31","41.80","59.13","","","47.09","62.09",""
"007160","南方稳健养老(FOF)C","2020-12-02","1.1480","-0.03","0.82","0.83","8.96","11.67","","","10.06","14.80",""
"007159","南方稳健养老(FOF)A","2020-12-02","1.1551","-0.03","0.83","0.92","9.17","12.10","","","10.45","15.51",""
"007152","诺德策略精选","2020-12-04","1.4262","0.15","2.23","2.94","18.66","38.45","","","33.56","42.62",""
"007151","前海开源沪港深聚瑞混合","2020-12-04","1.4857","1.32","1.14","0.61","15.12","39.66","","","30.63","48.56",""
"007146","鹏华研究智选混合","2020-12-04","1.8302","0.81","2.06","-2.53","25.75","72.82","","","65.55","83.02",""
"007142","嘉合稳健增长混合C","2020-12-04","1.0964","0.51","0.47","9.63","","","","","","9.64",""
"007141","嘉合稳健增长混合A","2020-12-04","1.0986","0.51","0.48","9.81","","","","","","9.86",""
"007139","富国民裕进取沪港深成长","2020-12-04","1.7719","0.90","-0.58","10.57","31.08","61.54","","","53.05","77.19",""
"007132","长城港股通混合","2020-12-04","1.3040","0.42","-0.73","3.19","15.36","30.20","","","23.92","32.89",""
"007127","博道远航混合C","2020-12-04","1.5643","0.30","1.84","0.76","32.42","51.67","","","41.96","56.43",""
"007126","博道远航混合A","2020-12-04","1.5767","0.31","1.85","0.89","32.75","52.41","","","42.61","57.67",""
"007114","永赢高端制造混合C","2020-12-04","1.6256","-0.67","1.18","19.42","53.50","61.49","","","47.18","62.54",""
"007113","永赢高端制造混合A","2020-12-04","1.6292","-0.66","1.19","19.48","53.67","61.84","","","47.45","62.90",""
"007111","前海联合国民健康混合C","2020-12-04","1.9700","1.49","7.47","-0.56","28.67","80.57","","","73.87","101.02",""
"007110","国投瑞银港股通混合","2020-12-04","1.1460","0.52","-0.87","1.08","7.45","","","","","14.60",""
"007109","南方沪港深核心优势混合","","","","","","","","","","","",""
"007101","中欧远见两年定开混合C","2020-12-04","1.4577","1.16","0.98","4.41","25.84","46.85","","","38.83","72.25",""
"007090","海富通养老混合(FOF)","2020-12-02","1.1472","0.02","0.54","0.38","6.00","11.52","","","9.56","14.72",""
"007085","招商瑞庆混合C","2020-12-04","1.1194","0.03","0.29","0.42","8.03","12.19","","","11.04","19.51",""
"007084","天治转型升级混合","2020-12-04","1.8164","1.31","2.65","2.30","40.92","71.62","","","60.09","81.64",""
"007083","平安高端制造混合C","2020-12-04","2.1245","1.39","0.72","-1.70","25.31","75.72","","","61.26","112.45",""
"007082","平安高端制造混合A","2020-12-04","2.1608","1.39","0.74","-1.50","25.81","77.03","","","62.44","116.08",""
"007074","国寿安保新蓝筹混合","2020-12-04","1.4313","0.09","0.20","3.02","27.68","42.33","","","33.08","43.13",""
"007072","民生加银鑫福混合C","2020-12-04","1.1540","0.17","0.52","2.21","12.70","13.36","","","12.81","15.40",""
"007071","博时颐泽稳健养老(FOF)C","2020-12-02","1.1458","-0.07","0.74","1.25","7.47","14.37","","","12.30","14.58",""
"007070","博时颐泽稳健养老(FOF)A","2020-12-02","1.1557","-0.07","0.75","1.38","7.75","14.95","","","12.83","15.57",""
"007067","浦银安盛先进制造混合C","2020-12-04","1.4716","0.92","2.87","9.30","30.82","","","","","47.16",""
"007066","浦银安盛先进制造混合A","2020-12-04","1.4762","0.92","2.87","9.39","31.05","","","","","47.62",""
"007063","长盛研发回报混合","2020-12-04","2.0567","0.56","2.39","9.90","39.83","77.27","","","64.37","105.67",""
"007060","汇添富养老2050混合(FOF)","2020-12-02","1.4759","-0.26","0.81","-1.24","22.66","38.28","","","31.50","47.59",""
"007059","汇添富养老2040五年持有混合(FOF)","2020-12-02","1.4951","-0.19","1.08","-0.70","23.73","39.14","","","32.97","49.51",""
"007056","银华积极精选混合","2020-12-04","1.7532","0.49","2.25","3.78","31.51","67.47","","","59.01","75.30",""
"007049","平安鑫安混合E","2020-12-04","1.1783","0.24","0.37","0.55","6.16","10.69","","","10.30","14.43",""
"007048","平安安心灵活配置混合C","2020-12-04","1.4123","1.53","2.74","0.33","26.61","31.12","","","28.62","36.89",""
"007047","长城核心优势混合","2020-12-04","1.9414","1.48","2.17","4.34","49.61","91.52","","","81.63","103.78",""
"007046","方正富邦创新动力混合C","2020-12-04","1.4917","-0.05","3.47","-7.04","10.04","27.06","","","15.80","49.17",""
"007043","前海联合泓鑫混合C","2020-12-04","2.8148","1.26","2.68","10.88","46.84","101.91","","","89.57","165.60",""
"007040","前海联合泳隆混合C","2020-12-04","1.5148","0.09","0.63","2.43","28.70","25.97","","","21.91","40.78",""
"007016","富国睿泽回报混合","2020-12-04","1.8390","0.19","0.54","5.44","38.25","68.89","","","57.46","83.90",""
"007013","湘财长顺混合发起式C","2020-12-04","1.1908","-0.02","1.16","8.28","35.28","76.80","","","62.66","84.58",""
"007012","湘财长顺混合发起式A","2020-12-04","1.1981","-0.02","1.17","8.42","35.72","78.04","","","63.68","86.74",""
"006992","嘉合锦创优势精选混合","2020-12-04","1.5815","0.36","1.68","2.62","25.94","50.95","","","39.99","58.15",""
"006991","民生加银康宁养老(FOF)","2020-12-03","1.1925","0.03","1.03","1.34","8.28","13.90","","","11.53","19.25",""
"006983","嘉实新添元定期混合C","2020-12-04","1.1250","0.08","0.17","3.39","7.41","8.23","","","6.75","12.50",""
"006982","嘉实新添元定期混合A","2020-12-04","1.1363","0.08","0.18","3.54","7.73","8.87","","","7.34","13.63",""
"006977","农银汇理海棠三年定开混合","2020-12-04","1.8297","","0.12","11.49","57.13","115.25","","","94.35","127.45",""
"006976","鹏华核心优势混合","2020-12-04","1.9469","0.56","1.11","1.18","32.61","66.69","","","52.10","94.69",""
"006973","太平睿盈混合A","2020-12-04","1.1631","0.07","0.39","3.55","12.78","18.74","","","16.62","23.62",""
"006972","金鹰民安回报定开A","2020-12-04","1.1275","0.35","0.49","4.93","19.01","27.46","","","21.17","29.15",""
"006969","圆信永丰高端制造混合","2020-12-04","1.7946","0.94","1.64","0.41","23.48","52.77","","","46.07","79.46",""
"006968","财通行业龙头精选混合C","2020-12-04","1.2955","1.11","3.99","-0.44","25.87","","","","","29.55",""
"006967","财通行业龙头精选混合A","2020-12-04","1.2990","1.11","3.99","-0.35","26.13","","","","","29.90",""
"006952","中银景元回报混合","2020-12-04","1.2140","0.07","0.83","2.73","13.15","20.47","","","18.34","23.80",""
"006945","银河臻选多策略混合A","2020-12-04","0.9971","0.00","-0.03","-0.40","-0.07","","","","","-0.29",""
"006943","华泰柏瑞量化明选C","2020-12-04","1.5565","0.26","1.21","2.28","32.78","48.00","","","39.73","55.65",""
"006942","华泰柏瑞量化明选A","2020-12-04","1.5691","0.26","1.21","2.34","32.95","48.39","","","40.06","56.91",""
"006921","南方智诚混合","2020-12-04","1.8401","1.74","1.67","3.78","37.54","59.40","","","51.89","84.01",""
"006918","国联安安享稳健养老(FOF)","2020-12-03","1.1328","-0.04","0.55","1.48","6.32","10.36","","","8.55","13.28",""
"006906","创金合信鑫收益混合E","2020-12-04","1.1095","-0.07","0.05","0.78","0.86","3.50","","","3.02","7.09",""
"006905","泰康产业升级混合C","2020-12-04","1.9369","1.10","2.60","9.28","42.78","75.77","","","62.51","102.93",""
"006904","泰康产业升级混合A","2020-12-04","1.9621","1.10","2.60","9.41","43.12","76.64","","","63.26","105.56",""
"006895","兴业养老2035(FOF)C","2020-12-02","1.2280","-0.06","1.24","-0.63","14.81","22.62","","","19.34","22.80",""
"006894","兴业养老2035(FOF)A","2020-12-02","1.2307","-0.06","1.25","-0.53","15.04","23.09","","","19.78","23.07",""
"006891","华夏养老2050五年(FOF)","2020-12-02","1.4666","-0.05","1.25","0.67","18.60","33.24","","","26.91","46.66",""
"006890","上投摩根领先优选混合","2020-12-04","1.6102","0.83","0.82","3.90","27.47","52.13","","","43.60","62.84",""
"006888","诺德新生活混合C","2020-12-04","1.2898","0.93","1.98","0.18","17.29","22.85","","","16.91","28.98",""
"006887","诺德新生活混合A","2020-12-04","1.2898","0.93","1.98","0.18","17.29","22.85","","","16.91","28.98",""
"006886","工银养老2050混合(FOF)","2020-12-02","1.4859","-0.11","1.65","2.10","25.40","44.51","","","35.87","48.59",""
"006883","华泰保兴健康消费C","2020-12-04","1.6265","1.44","3.47","-0.53","31.75","55.26","","","49.41","62.63",""
"006882","华泰保兴健康消费A","2020-12-04","1.6518","1.44","3.47","-0.39","32.14","56.21","","","50.22","65.16",""
"006881","华宝大健康混合","2020-12-04","1.9361","1.21","4.98","-3.92","15.78","69.76","","","63.01","93.61",""
"006880","交银安享稳健养老一年(FOF)","2020-12-02","1.1244","0.00","0.46","0.10","5.05","9.55","","","8.52","12.44",""
"006879","华安智能生活混合","2020-12-04","2.0100","-0.20","1.10","2.68","24.10","33.51","","","24.03","101.00",""
"006878","天治量化核心精选混合C","2020-12-04","1.4019","0.44","2.62","5.26","24.57","35.11","","","27.93","47.06",""
"006877","天治量化核心精选混合A","2020-12-04","1.3657","0.45","2.63","5.30","24.58","35.21","","","28.01","43.26",""
"006876","国投瑞银稳健养老(FOF)","2020-12-02","1.1417","-0.07","0.43","0.35","8.69","15.81","","","13.51","19.07",""
"006873","长信颐天平衡养老(FOF)C","2020-12-02","1.2282","0.11","1.61","0.15","13.43","22.57","","","21.32","22.82",""
"006872","长信颐天平衡养老(FOF)A","2020-12-02","1.2296","0.11","1.61","0.16","13.47","22.69","","","21.43","22.96",""
"006864","国联安核心资产策略混合","2020-12-04","1.0020","-0.43","0.28","","","","","","","0.20",""
"006863","国联安智能制造混合","2020-12-04","1.7253","1.13","1.01","13.99","44.30","64.49","","","48.08","79.27",""
"006862","招商和悦稳健养老(FOF)C","2020-12-02","1.1680","-0.15","0.42","-0.50","4.82","12.81","","","10.39","16.80",""
"006861","招商和悦稳健养老(FOF)A","2020-12-02","1.1774","-0.15","0.43","-0.38","5.08","13.38","","","10.90","17.74",""
"006860","易方达汇诚养老2038(FOF)","2020-12-02","1.2798","0.02","0.95","2.30","16.37","21.50","","","17.59","27.98",""
"006859","易方达汇诚养老2033(FOF)","2020-12-02","1.2235","0.05","0.91","2.09","14.52","19.34","","","17.60","22.36",""
"006858","蜂巢卓睿灵活配置混合C","2020-12-04","1.2129","0.11","-0.55","-2.73","12.88","22.56","","","16.77","21.29",""
"006857","蜂巢卓睿灵活配置混合A","2020-12-04","1.2247","0.11","-0.54","-2.63","13.12","23.06","","","17.22","22.47",""
"006845","中信建投聚利混合C","2020-12-04","1.2021","0.72","1.63","1.02","8.24","15.87","","","15.02","20.21",""
"006844","中信建投稳利混合C","2020-12-04","1.1451","0.31","0.38","5.59","8.41","11.61","","","9.72","14.51",""
"006843","中信建投睿溢混合C","2020-12-04","1.2207","0.54","0.95","0.02","12.77","19.31","","","15.87","22.07",""
"006836","永赢惠泽一年","2020-12-04","1.4228","0.23","1.09","4.35","21.26","35.80","","","31.51","42.28",""
"006823","凯石湛混合C","2020-12-04","1.0478","0.19","0.28","7.31","23.21","30.71","","","18.57","41.28",""
"006822","凯石湛混合A","2020-12-04","1.0633","0.20","0.29","7.46","23.56","31.47","","","19.22","43.33",""
"006821","凯石源混合C","2020-12-04","1.3201","-0.28","-0.34","9.31","17.72","27.23","","","9.94","32.00",""
"006820","凯石源混合A","2020-12-04","1.3347","-0.28","-0.33","9.49","17.85","27.82","","","10.42","33.46",""
"006815","凯石涵行业精选混合C","2020-12-04","1.2954","-0.24","0.29","5.62","23.09","23.91","","","18.10","49.33",""
"006814","凯石淳行业精选混合C","2020-12-04","1.1961","0.03","2.28","9.02","22.77","32.25","","","24.79","35.06",""
"006813","博时汇悦回报混合","2020-12-04","1.7404","0.50","1.99","2.81","34.89","69.65","","","62.08","74.04",""
"006802","前海联合科技先锋混合C","2020-12-04","1.5059","0.46","2.90","0.38","15.43","49.98","","","44.63","50.59",""
"006801","前海联合科技先锋混合A","2020-12-04","1.5149","0.46","2.91","0.48","15.66","50.57","","","45.17","51.49",""
"006796","富国消费升级混合","2020-12-04","2.1421","1.20","1.69","5.12","41.88","80.68","","","73.70","114.21",""
"006785","东方量化多策略混合","2020-12-04","1.1472","0.62","2.60","-4.92","15.83","20.86","","","13.40","14.71",""
"006780","广发稳健策略混合","2020-12-04","1.6865","0.61","2.11","7.89","34.81","55.14","","","45.09","68.65",""
"006775","前海开源优质成长混合","2020-12-04","1.3005","-0.18","1.76","-2.96","12.74","25.41","","","16.42","30.05",""
"006769","长城研究精选混合","2020-12-04","1.7735","1.14","1.63","-1.41","22.79","73.77","","","66.35","77.35",""
"006768","华安沪港深优选混合","2020-12-04","1.4871","0.07","-1.82","4.95","21.30","32.95","","","18.35","48.71",""
"006763","汇添富养老2030混合(FOF)","2020-12-02","1.3649","-0.28","1.21","-0.34","16.40","28.32","","","23.24","36.49",""
"006759","银河乐活优萃混合","2020-12-04","1.6787","1.48","3.76","-5.48","18.92","43.49","","","40.81","67.87",""
"006755","东兴核心成长混合C","2020-12-04","1.1782","0.43","0.99","0.61","35.69","37.91","","","32.25","17.82",""
"006753","天弘港股通精选C","2020-12-04","1.3704","0.60","0.38","4.33","14.88","29.49","","","24.99","37.04",""
"006752","天弘港股通精选A","2020-12-04","1.3770","0.61","0.39","4.41","15.05","29.89","","","25.34","37.70",""
"006749","东兴核心成长混合A","2020-12-04","1.2038","0.43","1.01","0.76","36.16","39.20","","","33.05","20.38",""
"006736","国投瑞银先进制造混合","2020-12-04","2.3620","1.52","2.25","11.78","48.09","93.15","","","72.04","136.20",""
"006721","平安核心优势混合C","2020-12-04","1.8982","1.36","2.71","-2.50","23.16","67.69","","","54.82","89.82",""
"006720","平安核心优势混合A","2020-12-04","1.9353","1.36","2.72","-2.31","23.65","69.05","","","55.96","93.53",""
"006719","国融融盛龙头严选混合C","2020-12-04","1.6111","0.39","1.03","5.62","34.41","60.23","","","51.74","67.52",""
"006718","国融融盛龙头严选混合A","2020-12-04","1.5568","0.39","1.04","5.72","34.61","54.55","","","46.32","62.10",""
"006701","红土创新稳健混合C","2020-12-04","1.2218","-0.04","0.00","0.72","12.61","16.64","","","14.78","22.18",""
"006700","红土创新稳健混合A","2020-12-04","1.2355","-0.03","0.02","0.87","12.94","17.33","","","15.41","23.55",""
"006696","汇添富3年封闭研究混合","2020-12-04","1.7682","","1.39","2.04","38.19","59.27","","","52.18","76.82",""
"006689","方正富邦信泓混合A","2020-12-04","1.2608","0.55","-0.51","9.13","21.34","25.64","","","20.37","26.08",""
"006652","富国金融地产行业混合","2020-12-04","1.5423","-1.25","0.50","2.95","19.96","24.47","","","14.85","54.23",""
"006649","汇安多因子混合C","2020-12-04","1.8457","1.08","2.84","-1.48","27.31","58.88","","","49.58","89.88",""
"006648","汇安多因子混合A","2020-12-04","1.8640","1.08","2.85","-1.36","27.62","59.67","","","50.27","91.76",""
"006644","弘毅远方消费升级混合","2020-12-04","1.9810","0.39","1.38","-1.22","28.25","51.58","","","47.22","98.10",""
"006623","华夏养老2035(FOF)C","2020-12-02","1.2610","-0.05","1.30","0.33","16.64","24.33","","","22.81","26.10",""
"006622","华夏养老2035(FOF)A","2020-12-02","1.2691","-0.05","1.30","0.43","16.87","24.83","","","23.26","26.91",""
"006621","华夏养老2045(FOF)C","2020-12-02","1.5361","-0.12","1.43","0.75","24.85","46.83","","","39.10","53.61",""
"006620","华夏养老2045(FOF)A","2020-12-02","1.5462","-0.12","1.44","0.85","25.09","47.41","","","39.60","54.62",""
"006616","工银战略新兴产业混合C","2020-12-04","2.4429","0.10","1.33","13.04","56.57","117.57","","","103.47","144.29",""
"006615","工银战略新兴产业混合A","2020-12-04","2.4647","0.10","1.34","13.15","56.88","118.46","","","104.23","146.47",""
"006610","银华远见混合发起式","2020-12-04","1.4005","0.53","1.29","-2.13","19.72","33.85","","","26.91","40.05",""
"006608","泓德研究优选混合","2020-12-04","1.6553","-0.09","-0.13","7.10","34.92","62.56","","","51.03","86.25",""
"006602","国融融泰灵活配置混合C","2020-12-04","1.0568","0.25","-0.17","0.79","6.41","5.43","","","0.06","11.98",""
"006601","国融融泰灵活配置混合A","2020-12-04","1.0568","0.25","-0.17","0.79","6.41","5.30","","","0.06","11.98",""
"006595","广发港股通优质增长混合","2020-12-04","1.4894","0.29","-0.28","0.34","10.02","34.52","","","27.72","48.94",""
"006590","南方新优享灵活配置混合C","2020-12-04","4.7300","1.03","2.58","4.21","35.14","69.53","","","63.22","128.61",""
"006587","南方优享分红混合C","2020-12-04","1.3275","0.36","0.80","1.55","26.51","51.21","","","43.79","95.28",""
"006586","南方安裕混合C","2020-12-04","1.1154","-0.03","0.29","2.93","8.98","13.75","","","11.95","27.32",""
"006581","建信优享稳健养老(FOF)","2020-12-02","1.1352","-0.04","0.43","0.19","6.69","12.89","","","10.69","17.23",""
"006580","兴全安泰养老三年(FOF)","2020-12-02","1.5090","-0.01","1.06","2.56","18.09","30.34","","","24.63","50.90",""
"006575","华安养老2030三年(FOF)","2020-12-02","1.2003","-0.06","0.68","-0.66","10.86","17.82","","","13.88","20.03",""
"006574","人保行业轮动混合C","2020-12-04","1.5358","0.62","2.39","1.48","22.48","36.97","","","28.71","53.58",""
"006573","人保行业轮动混合A","2020-12-04","1.5519","0.62","2.40","1.54","22.67","37.45","","","29.11","55.19",""
"006568","国联安行业领先混合","2020-12-04","1.8012","0.83","1.85","1.13","27.91","78.23","","","67.71","80.12",""
"006567","中泰星元灵活配置混合","2020-12-04","1.7952","0.00","-0.38","9.72","42.27","57.01","","","41.74","79.52",""
"006564","圆信永丰精选回报混合","2020-12-04","1.6631","0.35","0.83","10.09","38.85","57.94","","","46.28","66.31",""
"006557","海富通研究精选混合A","2020-12-04","1.4589","0.61","2.41","-2.40","22.51","40.64","","","29.50","45.89",""
"006556","海富通研究精选混合C","2020-12-04","1.4187","0.60","2.39","-2.60","22.02","39.44","","","28.46","41.87",""
"006551","中庚价值领航混合","2020-12-04","1.7518","0.27","0.10","-0.79","24.39","43.81","","","35.07","75.18",""
"006548","红塔红土盛弘混合C","2020-12-04","1.5863","-0.43","0.13","10.74","34.42","40.19","58.01","","34.90","58.63",""
"006547","红塔红土盛弘混合A","2020-12-04","1.5937","-0.43","0.13","10.82","34.61","40.58","58.72","","35.24","59.37",""
"006541","南方成份精选混合C","2020-12-04","1.3710","0.07","2.52","6.84","29.62","47.30","83.15","","36.78","87.32",""
"006540","南方绩优成长混合C","2020-12-04","1.5210","0.79","2.86","1.74","21.24","41.26","91.00","","34.18","97.60",""
"006539","南方优选价值混合C","2020-12-04","1.7450","0.46","2.29","-4.12","19.11","46.31","100.69","","40.31","108.55",""
"006538","东海核心价值","2020-12-04","1.7454","0.88","2.89","-2.15","23.54","59.85","74.52","","50.03","74.54",""
"006537","恒生前海港股通精选混合","2020-12-04","1.1592","0.77","-0.08","3.47","16.65","18.43","","","13.25","15.92",""
"006536","恒生前海恒锦裕利C","2020-12-04","1.0947","-0.03","1.01","3.16","4.94","6.30","","","5.99","9.47",""
"006535","恒生前海恒锦裕利A","2020-12-04","1.0878","-0.03","1.00","3.20","5.02","6.47","","","6.14","8.78",""
"006534","农银汇理永盛定期开放混合","2020-12-04","1.1455","","-0.09","3.66","8.58","12.77","","","12.12","14.55",""
"006533","易方达科融混合","2020-12-04","1.8985","0.39","2.87","1.30","22.80","69.87","","","56.77","89.85",""
"006532","华泰柏瑞量化阿尔法C","2020-12-04","1.4215","0.19","0.94","3.37","32.36","46.58","66.55","","37.76","74.03",""
"006531","华泰柏瑞量化驱动混合C","2020-12-04","1.4978","0.13","1.13","2.96","27.77","37.80","67.13","","30.66","70.73",""
"006530","中欧匠心两年持有期混合C","2020-12-04","1.5281","0.87","-0.14","6.20","35.27","61.89","","","50.54","60.34",""
"006529","中欧匠心两年持有期混合A","2020-12-04","1.5317","0.87","-0.13","6.30","35.53","62.54","","","51.09","61.29",""
"006528","富国优质发展混合C","2020-12-04","1.7555","0.62","1.68","10.08","43.90","80.87","","","62.55","106.34",""
"006527","富国优质发展混合A","2020-12-04","1.7786","0.63","1.69","10.24","44.33","81.95","","","63.46","108.95",""
"006526","鹏华优选回报混合","2020-12-04","1.4809","1.28","1.79","4.75","32.00","40.68","","","38.43","48.09",""
"006523","财通新兴蓝筹混合C","2020-12-04","1.5103","1.17","4.03","-0.81","29.90","32.82","","","25.93","51.03",""
"006522","财通新兴蓝筹混合A","2020-12-04","1.5321","1.18","4.05","-0.61","30.42","33.92","","","26.90","53.21",""
"006512","博道卓远混合C","2020-12-04","1.9441","0.35","1.40","8.19","33.51","55.53","94.51","","44.19","94.41",""
"006511","博道卓远混合A","2020-12-04","1.9673","0.35","1.41","8.32","33.84","56.31","96.77","","44.86","96.73",""
"006507","前海开源裕泽(FOF)","2020-12-03","1.1604","","0.93","-2.72","6.58","12.68","16.03","","7.10","16.04",""
"006477","中邮沪港深精选混合","2020-12-04","1.1410","0.04","-0.27","0.40","9.51","13.25","","","7.68","14.10",""
